Time,ag_id,x,y,speed,x_speed,y_speed,theta_delta,data_label
13.61,Helmet_3,-7.243956,-2.686232,0.228142,-0.008116,0.227998,1.606379,Visitors-Alone
13.61,Helmet_10,-1.806203,0.912146,1.198821,0.646103,1.009814,1.001608,Visitors-Group 3
13.61,Helmet_7,-2.06193,1.989237,1.021172,0.723839,0.720313,0.782956,Visitors-Group 3
13.61,Helmet_4,-3.492586,1.747708,1.015572,0.929036,0.410218,0.415806,Visitors-Alone
13.61,Helmet_8,7.165347,2.611231,1.639024,1.611925,0.296811,0.182095,Visitors-Alone
13.61,Helmet_1,-0.837624,2.019532,1.262975,0.61222,1.104669,1.064726,Visitors-Group 3
14.01,Helmet_8,7.779832,2.756224,1.578398,1.536211,0.362485,0.231722,Visitors-Alone
14.01,Helmet_5,9.248032,0.012855,0.018374,-0.005896,0.017402,1.897473,Visitors-Alone
14.01,Helmet_3,-7.252028,-2.631104,0.139287,-0.020181,0.137817,1.716198,Visitors-Alone
14.01,Helmet_7,-1.822287,2.289452,0.96033,0.599106,0.750536,0.897131,Visitors-Group 3
14.01,Helmet_4,-3.140836,1.913273,0.971916,0.879374,0.413911,0.439925,Visitors-Alone
14.01,Helmet_2,-1.135448,-3.704472,0.066419,0.002735,0.066363,1.529607,Visitors-Group 2
14.01,Helmet_1,-0.588452,2.519542,1.39664,0.622931,1.250024,1.108481,Visitors-Group 3
14.01,Helmet_10,-1.574366,1.296006,1.121095,0.579591,0.95965,1.027469,Visitors-Group 3
14.01,Helmet_6,-0.867421,-2.858004,0.048648,0.010001,-0.047609,-1.363735,Visitors-Group 2
14.41,Helmet_3,-7.247705,-2.615906,0.039502,0.010808,0.037995,1.29367,Visitors-Alone
14.41,Helmet_6,-0.787703,-2.863984,0.199855,0.199295,-0.01495,-0.074874,Visitors-Group 2
14.41,Helmet_8,8.079751,2.835884,0.775795,0.749799,0.199149,0.259609,Visitors-Alone
14.41,Helmet_4,-2.851814,2.111684,0.876432,0.722557,0.496029,0.601601,Visitors-Alone
14.41,Helmet_7,-1.61355,2.599162,0.933715,0.521842,0.774276,0.977751,Visitors-Group 3
14.41,Helmet_2,-1.133338,-3.668409,0.090312,0.005275,0.090157,1.512354,Visitors-Group 2
14.41,Helmet_1,-0.337017,3.024856,1.411031,0.628586,1.263285,1.109086,Visitors-Group 3
14.41,Helmet_10,-1.317342,1.596144,0.987875,0.64256,0.750342,0.862624,Visitors-Group 3
14.81,Helmet_7,-1.395329,2.825788,0.786525,0.545552,0.566564,0.804289,Visitors-Group 3
14.81,Helmet_6,-0.642294,-2.869343,0.363768,0.363521,-0.013396,-0.036835,Visitors-Group 2
14.81,Helmet_1,-0.213826,3.330997,0.824995,0.307979,0.765354,1.188222,Visitors-Group 3
14.81,Helmet_2,-1.085658,-3.646682,0.130994,0.119201,0.054319,0.427575,Visitors-Group 2
14.81,Helmet_3,-7.230331,-2.615168,0.043473,0.043434,0.001846,0.042482,Visitors-Alone
14.81,Helmet_4,-2.558342,2.259035,0.820967,0.73368,0.368376,0.465321,Visitors-Alone
14.81,Helmet_10,-1.065784,1.838858,0.8739,0.628896,0.606787,0.767508,Visitors-Group 3
15.21,Helmet_2,-0.99951,-3.627506,0.220638,0.215368,0.047938,0.219014,Visitors-Group 2
15.21,Helmet_7,-1.203536,2.965194,0.592762,0.479482,0.348516,0.628526,Visitors-Group 3
15.21,Helmet_4,-2.298495,2.367588,0.704023,0.649616,0.271381,0.395719,Visitors-Alone
15.21,Helmet_1,-0.190999,3.380693,0.136718,0.057066,0.124239,1.140213,Visitors-Group 3
15.21,Helmet_5,9.207329,-0.065774,0.0,0.0,0.0,0.0,Visitors-Alone
15.21,Helmet_3,-7.216927,-2.628844,0.047874,0.033511,-0.03419,-0.795423,Visitors-Alone
15.21,Helmet_10,-0.912762,2.058905,0.670054,0.382552,0.550115,0.963161,Visitors-Group 3
15.21,Helmet_6,-0.543475,-2.900208,0.258819,0.247049,-0.077163,-0.302736,Visitors-Group 2
15.61,Helmet_5,9.184546,-0.063149,0.057333,-0.056956,0.006563,3.026878,Visitors-Alone
15.61,Helmet_2,-0.96738,-3.538617,0.236296,0.080328,0.222224,1.223939,Visitors-Group 2
15.61,Helmet_10,-0.84337,2.173717,0.335384,0.173481,0.287031,1.027149,Visitors-Group 3
15.61,Helmet_7,-1.095442,3.089586,0.41199,0.270236,0.310979,0.855383,Visitors-Group 3
15.61,Helmet_3,-7.21933,-2.715634,0.217058,-0.006006,-0.216975,-1.598471,Visitors-Alone
15.61,Helmet_6,-0.551969,-2.864292,0.092266,-0.021235,0.089789,1.803029,Visitors-Group 2
15.61,Helmet_4,-2.167844,2.508028,0.479539,0.326629,0.3511,0.82149,Visitors-Alone
15.61,Helmet_1,-0.237905,3.362584,0.125701,-0.117265,-0.045272,-2.773152,Visitors-Group 3
16.01,Helmet_3,-7.253905,-2.81922,0.27301,-0.086439,-0.258964,-1.892957,Visitors-Alone
16.01,Helmet_1,-0.29086,3.360011,0.132544,-0.132387,-0.006432,-3.093042,Visitors-Group 3
16.01,Helmet_4,-2.109228,2.632932,0.344937,0.14654,0.312262,1.132022,Visitors-Alone
16.01,Helmet_10,-0.788575,2.17978,0.137822,0.136986,0.015158,0.110202,Visitors-Group 3
16.01,Helmet_6,-0.676567,-2.607687,0.71314,-0.311495,0.641514,2.022827,Visitors-Group 2
16.01,Helmet_5,9.087,-0.007662,0.280559,-0.243866,0.138719,2.624407,Visitors-Alone
16.01,Helmet_7,-1.053558,3.2013,0.298268,0.104709,0.279285,1.212098,Visitors-Group 3
16.01,Helmet_2,-1.002091,-3.372326,0.424688,-0.086777,0.415727,1.776578,Visitors-Group 2
16.41,Helmet_7,-1.045425,3.264901,0.160298,0.020332,0.159004,1.443612,Visitors-Group 3
16.41,Helmet_5,8.876284,0.104253,0.59648,-0.52679,0.279787,2.653363,Visitors-Alone
16.41,Helmet_1,-0.227582,3.299761,0.218434,0.158196,-0.150624,-0.760882,Visitors-Group 3
16.41,Helmet_2,-1.174941,-3.18857,0.630691,-0.432125,0.45939,2.325621,Visitors-Group 2
16.41,Helmet_3,-7.208469,-2.774981,0.158538,0.11359,0.110596,0.772045,Visitors-Alone
16.41,Helmet_4,-2.09022,2.668414,0.10063,0.047519,0.088704,1.078997,Visitors-Alone
16.41,Helmet_10,-0.752466,2.163405,0.099122,0.090274,-0.040936,-0.425734,Visitors-Group 3
16.41,Helmet_6,-0.872732,-2.203656,1.122837,-0.490414,1.010078,2.022794,Visitors-Group 2
16.81,Helmet_6,-1.119595,-1.792054,1.19989,-0.617156,1.029006,2.111039,Visitors-Group 2
16.81,Helmet_4,-2.108449,2.667718,0.045606,-0.045573,-0.001741,-3.103403,Visitors-Alone
16.81,Helmet_10,-0.755509,2.155669,0.020784,-0.007608,-0.019341,-1.94554,Visitors-Group 3
16.81,Helmet_5,8.56889,0.154857,0.778829,-0.768485,0.12651,2.978433,Visitors-Alone
16.81,Helmet_3,-7.041764,-2.630831,0.550964,0.416762,0.360375,0.712968,Visitors-Alone
16.81,Helmet_7,-1.038694,3.275022,0.030386,0.016828,0.025301,0.983889,Visitors-Group 3
16.81,Helmet_1,-0.101154,3.148962,0.491961,0.316069,-0.376996,-0.873083,Visitors-Group 3
16.81,Helmet_2,-1.479506,-2.855366,1.128564,-0.761413,0.833011,2.311319,Visitors-Group 2
17.21,Helmet_4,-2.127365,2.662896,0.048802,-0.04729,-0.012054,-2.892017,Visitors-Alone
17.21,Helmet_7,-1.032075,3.260458,0.039993,0.016546,-0.03641,-1.144254,Visitors-Group 3
17.21,Helmet_10,-0.767378,2.158783,0.030677,-0.029672,0.007786,2.884972,Visitors-Group 3
17.21,Helmet_5,8.156659,0.117178,1.034873,-1.030577,-0.094198,-3.050443,Visitors-Alone
17.21,Helmet_3,-6.785188,-2.520428,0.698303,0.641441,0.276009,0.406347,Visitors-Alone
17.21,Helmet_6,-1.397427,-1.324482,1.359719,-0.69458,1.168929,2.106942,Visitors-Group 2
17.21,Helmet_2,-1.788634,-2.422806,1.329164,-0.772821,1.081399,2.191287,Visitors-Group 2
17.21,Helmet_1,-0.124352,3.127283,0.079378,-0.057995,-0.054199,-2.390018,Visitors-Group 3
17.61,Helmet_3,-6.385181,-2.482794,1.004434,1.000018,0.094085,0.093807,Visitors-Alone
17.61,Helmet_5,7.64767,0.099415,1.273247,-1.272473,-0.044406,-3.106709,Visitors-Alone
17.61,Helmet_1,-0.190125,3.368661,0.625447,-0.164433,0.603445,1.836827,Visitors-Group 3
17.61,Helmet_6,-1.728824,-0.87551,1.395079,-0.828491,1.122429,2.206653,Visitors-Group 2
17.61,Helmet_2,-2.026588,-1.964396,1.291225,-0.594885,1.146025,2.049596,Visitors-Group 2
17.61,Helmet_10,-0.765493,2.181134,0.056073,0.004712,0.055875,1.486655,Visitors-Group 3
17.61,Helmet_7,-1.087912,3.266323,0.140358,-0.13959,0.014664,3.036928,Visitors-Group 3
17.61,Helmet_4,-2.126626,2.656537,0.016004,0.001847,-0.015898,-1.455102,Visitors-Alone
18.01,Helmet_1,-0.182754,3.586625,0.545221,0.018427,0.54491,1.536992,Visitors-Group 3
18.01,Helmet_4,-2.121066,2.660904,0.017676,0.013901,0.010917,0.665751,Visitors-Alone
18.01,Helmet_10,-0.736164,2.195258,0.081383,0.073322,0.035312,0.448824,Visitors-Group 3
18.01,Helmet_2,-2.228097,-1.444582,1.393765,-0.503772,1.299536,1.940616,Visitors-Group 2
18.01,Helmet_3,-5.847134,-2.526024,1.349453,1.345119,-0.108075,-0.080174,Visitors-Alone
18.01,Helmet_6,-2.091776,-0.475194,1.350897,-0.907381,1.000791,2.307281,Visitors-Group 2
18.01,Helmet_7,-1.157494,3.320222,0.220042,-0.173957,0.134749,2.482528,Visitors-Group 3
18.01,Helmet_5,7.1096,0.090041,1.345379,-1.345175,-0.023437,-3.124171,Visitors-Alone
18.41,Helmet_1,-0.194854,3.63586,0.126751,-0.03025,0.123089,1.811778,Visitors-Group 3
18.41,Helmet_4,-2.116296,2.67841,0.04536,0.011924,0.043765,1.304803,Visitors-Alone
18.41,Helmet_10,-0.663097,2.142314,0.225581,0.182668,-0.13236,-0.627043,Visitors-Group 3
18.41,Helmet_6,-2.470808,-0.062675,1.40053,-0.947581,1.031298,2.313915,Visitors-Group 2
18.41,Helmet_5,6.570092,0.056408,1.351389,-1.348771,-0.084081,-3.079334,Visitors-Alone
18.41,Helmet_3,-5.279175,-2.519973,1.419976,1.419895,0.015126,0.010652,Visitors-Alone
18.41,Helmet_7,-1.161728,3.328714,0.023722,-0.010585,0.02123,2.033313,Visitors-Group 3
18.41,Helmet_2,-2.50288,-0.957837,1.397377,-0.686958,1.216861,2.084728,Visitors-Group 2
18.81,Helmet_7,-1.122655,3.275616,0.164813,0.097684,-0.132745,-0.936397,Visitors-Group 3
18.81,Helmet_6,-2.906016,0.291426,1.402661,-1.08802,0.885251,2.458593,Visitors-Group 2
18.81,Helmet_2,-2.858194,-0.541952,1.3675,-0.888285,1.039714,2.277813,Visitors-Group 2
18.81,Helmet_10,-0.562088,2.058399,0.328297,0.252524,-0.209788,-0.69322,Visitors-Group 3
18.81,Helmet_3,-4.740952,-2.423671,1.366927,1.345558,0.240756,0.177053,Visitors-Alone
18.81,Helmet_5,6.012018,0.066589,1.395416,-1.395184,0.025453,3.123352,Visitors-Alone
18.81,Helmet_1,-0.275664,3.655986,0.208195,-0.202024,0.050315,2.897504,Visitors-Group 3
18.81,Helmet_4,-2.110104,2.695199,0.044736,0.01548,0.041973,1.217461,Visitors-Alone
19.21,Helmet_2,-3.307396,-0.203166,1.406587,-1.123005,0.846964,2.495413,Visitors-Group 2
19.21,Helmet_5,5.44111,0.065778,1.427271,-1.42727,-0.002027,-3.140172,Visitors-Alone
19.21,Helmet_7,-1.12276,3.211368,0.16062,-0.000261,-0.16062,-1.572423,Visitors-Group 3
19.21,Helmet_6,-3.347176,0.632522,1.394116,-1.1029,0.852742,2.483419,Visitors-Group 2
19.21,Helmet_10,-0.460584,1.999164,0.293807,0.253757,-0.148087,-0.528258,Visitors-Group 3
19.21,Helmet_4,-2.103915,2.701644,0.022338,0.015473,0.016111,0.805619,Visitors-Alone
19.21,Helmet_1,-0.38408,3.59617,0.309559,-0.271042,-0.149542,-2.637422,Visitors-Group 3
19.21,Helmet_3,-4.176388,-2.300388,1.444669,1.41141,0.308208,0.214994,Visitors-Alone
19.61,Helmet_5,4.885066,0.039597,1.391651,-1.390111,-0.065453,-3.094543,Visitors-Alone
19.61,Helmet_2,-3.819568,0.112351,1.503893,-1.28043,0.788793,2.589464,Visitors-Group 2
19.61,Helmet_10,-0.455138,1.903891,0.238571,0.013618,-0.238183,-1.513686,Visitors-Group 3
19.61,Helmet_7,-1.188626,3.110754,0.300641,-0.164666,-0.251535,-2.15043,Visitors-Group 3
19.61,Helmet_3,-3.629542,-2.125234,1.435529,1.367115,0.437883,0.309972,Visitors-Alone
19.61,Helmet_4,-2.097043,2.707425,0.022451,0.01718,0.014454,0.699429,Visitors-Alone
19.61,Helmet_6,-3.797685,0.938795,1.361894,-1.126271,0.765681,2.544527,Visitors-Group 2
19.61,Helmet_1,-0.402505,3.412642,0.461124,-0.046063,-0.458818,-1.670855,Visitors-Group 3
20.01,Helmet_1,-0.204878,3.16752,0.78717,0.494069,-0.612807,-0.892263,Visitors-Group 3
20.01,Helmet_3,-3.110718,-1.974998,1.350348,1.297062,0.37559,0.28186,Visitors-Alone
20.01,Helmet_10,-0.656564,1.84631,0.523738,-0.503566,-0.143955,-2.863148,Visitors-Group 3
20.01,Helmet_7,-1.233114,2.999802,0.298848,-0.11122,-0.277381,-1.952134,Visitors-Group 3
20.01,Helmet_6,-4.24507,1.22496,1.327694,-1.118461,0.715414,2.572534,Visitors-Group 2
20.01,Helmet_2,-4.338556,0.398762,1.481933,-1.29747,0.716029,2.637318,Visitors-Group 2
20.01,Helmet_5,4.331289,0.024748,1.384939,-1.384441,-0.037124,-3.114784,Visitors-Alone
20.01,Helmet_4,-2.083769,2.722356,0.049948,0.033186,0.037329,0.844077,Visitors-Alone
20.41,Helmet_1,0.083495,2.89746,0.987709,0.720933,-0.675149,-0.752615,Visitors-Group 3
20.41,Helmet_5,3.77105,-0.025329,1.406183,-1.400599,-0.125191,-3.052445,Visitors-Alone
20.41,Helmet_4,-2.046426,2.753791,0.122028,0.093355,0.078586,0.699714,Visitors-Alone
20.41,Helmet_3,-2.583469,-1.84194,1.359446,1.31812,0.332648,0.247203,Visitors-Alone
20.41,Helmet_10,-0.874469,1.849286,0.544815,-0.544764,0.007442,3.127932,Visitors-Group 3
20.41,Helmet_7,-1.1511,2.87172,0.380226,0.205036,-0.320206,-1.001252,Visitors-Group 3
20.41,Helmet_2,-4.848797,0.658054,1.430861,-1.275603,0.648229,2.671427,Visitors-Group 2
20.41,Helmet_6,-4.694779,1.571386,1.419175,-1.124274,0.866064,2.485206,Visitors-Group 2
20.81,Helmet_5,3.214622,-0.07511,1.396624,-1.391068,-0.124453,-3.052365,Visitors-Alone
20.81,Helmet_3,-2.048983,-1.704558,1.379651,1.336218,0.343453,0.251587,Visitors-Alone
20.81,Helmet_10,-0.939686,1.743854,0.30993,-0.16304,-0.26358,-2.124751,Visitors-Group 3
20.81,Helmet_4,-1.907453,2.795913,0.363042,0.347434,0.105305,0.294293,Visitors-Alone
20.81,Helmet_1,0.211431,2.573443,0.870899,0.319839,-0.810043,-1.194744,Visitors-Group 3
20.81,Helmet_8,7.978748,2.322138,0.0,0.0,0.0,0.0,Visitors-Alone
20.81,Helmet_7,-0.990697,2.696255,0.594333,0.401007,-0.438662,-0.830213,Visitors-Group 3
20.81,Helmet_6,-5.153356,1.894903,1.403025,-1.146444,0.808793,2.527199,Visitors-Group 2
20.81,Helmet_2,-5.347534,0.951328,1.446436,-1.246843,0.733186,2.610018,Visitors-Group 2
21.21,Helmet_10,-0.917416,1.543629,0.50365,0.055674,-0.500564,-1.460029,Visitors-Group 3
21.21,Helmet_2,-5.822868,1.263191,1.421268,-1.188334,0.779657,2.560946,Visitors-Group 2
21.21,Helmet_6,-5.573302,2.214008,1.318576,-1.049865,0.797762,2.491804,Visitors-Group 2
21.21,Helmet_7,-0.8632,2.485185,0.616471,0.318742,-0.527674,-1.027403,Visitors-Group 3
21.21,Helmet_8,7.863332,2.23644,0.359381,-0.288539,-0.214244,-2.502901,Visitors-Alone
21.21,Helmet_5,2.653406,-0.124922,1.408557,-1.403041,-0.12453,-3.053067,Visitors-Alone
21.21,Helmet_3,-1.49199,-1.627344,1.405797,1.392481,0.193035,0.137749,Visitors-Alone
21.21,Helmet_4,-1.632556,2.80695,0.687795,0.687241,0.027592,0.040128,Visitors-Alone
21.21,Helmet_1,0.281291,2.194231,0.963983,0.17465,-0.94803,-1.388615,Visitors-Group 3
21.61,Helmet_3,-0.93296,-1.528951,1.419057,1.397575,0.245984,0.174223,Visitors-Alone
21.61,Helmet_8,7.578426,1.991725,0.938939,-0.712265,-0.611789,-2.431935,Visitors-Alone
21.61,Helmet_2,-6.205248,1.577357,1.237223,-0.955953,0.785414,2.453817,Visitors-Group 2
21.61,Helmet_6,-5.965909,2.480298,1.185987,-0.981516,0.665726,2.545605,Visitors-Group 2
21.61,Helmet_1,0.373175,1.76991,1.08539,0.229711,-1.060804,-1.357544,Visitors-Group 3
21.61,Helmet_7,-0.742422,2.241393,0.680174,0.301944,-0.60948,-1.110825,Visitors-Group 3
21.61,Helmet_4,-1.351148,2.870624,0.721306,0.703521,0.159185,0.222522,Visitors-Alone
21.61,Helmet_5,2.039874,-0.216804,1.550934,-1.533829,-0.229706,-2.992937,Visitors-Alone
21.61,Helmet_10,-0.786281,1.349889,0.58487,0.327838,-0.48435,-0.975769,Visitors-Group 3
22.01,Helmet_4,-1.052328,3.107056,0.952606,0.747049,0.59108,0.669364,Visitors-Alone
22.01,Helmet_3,-0.386401,-1.417934,1.394299,1.366396,0.277544,0.200395,Visitors-Alone
22.01,Helmet_7,-0.565855,2.009504,0.728649,0.441417,-0.579724,-0.920022,Visitors-Group 3
22.01,Helmet_1,0.466085,1.367352,1.03285,0.232275,-1.006394,-1.343969,Visitors-Group 3
22.01,Helmet_6,-6.3827,2.649756,1.124807,-1.041977,0.423644,2.75543,Visitors-Group 2
22.01,Helmet_2,-6.511542,1.855299,1.034008,-0.765734,0.694856,2.404683,Visitors-Group 2
22.01,Helmet_8,7.201862,1.684074,1.215653,-0.941411,-0.769127,-2.456575,Visitors-Alone
22.01,Helmet_10,-0.591085,1.147673,0.702641,0.48799,-0.50554,-0.803061,Visitors-Group 3
22.01,Helmet_5,1.400005,-0.320692,1.62062,-1.599674,-0.25972,-2.980639,Visitors-Alone
22.41,Helmet_1,0.59955,0.993376,0.992693,0.333661,-0.934939,-1.228005,Visitors-Group 3
22.41,Helmet_5,0.817482,-0.441816,1.487456,-1.456308,-0.30281,-2.936584,Visitors-Alone
22.41,Helmet_10,-0.44586,0.879941,0.761455,0.363061,-0.669329,-1.073787,Visitors-Group 3
22.41,Helmet_2,-6.716424,2.068251,0.738771,-0.512206,0.532379,2.336885,Visitors-Group 2
22.41,Helmet_8,6.762815,1.427261,1.2716,-1.097616,-0.642033,-2.612325,Visitors-Alone
22.41,Helmet_7,-0.296056,1.803254,0.849009,0.674499,-0.515624,-0.652688,Visitors-Group 3
22.41,Helmet_4,-0.743557,3.33359,0.957398,0.77193,0.566335,0.632962,Visitors-Alone
22.41,Helmet_6,-6.723113,2.730788,0.874811,-0.851033,0.20258,2.907901,Visitors-Group 2
22.41,Helmet_3,0.161895,-1.322794,1.391223,1.37074,0.23785,0.171809,Visitors-Alone
22.81,Helmet_8,6.302869,1.263902,1.220238,-1.149866,-0.408399,-2.800319,Visitors-Alone
22.81,Helmet_1,0.777025,0.56126,1.167856,0.44369,-1.08029,-1.181088,Visitors-Group 3
22.81,Helmet_2,-6.793202,2.207214,0.396905,-0.191944,0.347406,2.075561,Visitors-Group 2
22.81,Helmet_7,-0.051103,1.53632,0.90573,0.612383,-0.667334,-0.828312,Visitors-Group 3
22.81,Helmet_6,-6.85212,2.737271,0.322926,-0.322519,0.016208,3.091382,Visitors-Group 2
22.81,Helmet_10,-0.3038,0.569582,0.853318,0.355153,-0.775899,-1.141532,Visitors-Group 3
22.81,Helmet_3,0.701447,-1.185131,1.392093,1.348881,0.344156,0.249812,Visitors-Alone
22.81,Helmet_5,0.281984,-0.588992,1.388385,-1.338744,-0.367939,-2.873376,Visitors-Alone
22.81,Helmet_4,-0.538898,3.404543,0.541524,0.511648,0.177383,0.333722,Visitors-Alone
23.21,Helmet_5,-0.264797,-0.769462,1.439485,-1.366952,-0.451175,-2.822792,Visitors-Alone
23.21,Helmet_1,0.818893,0.07713,1.214844,0.104669,-1.210326,-1.484531,Visitors-Group 3
23.21,Helmet_4,-0.451471,3.40193,0.218664,0.218566,-0.006533,-0.029879,Visitors-Alone
23.21,Helmet_8,5.841174,1.289627,1.156029,-1.154239,0.064314,3.085931,Visitors-Alone
23.21,Helmet_6,-6.872016,2.717816,0.069567,-0.049739,-0.048638,-2.367388,Visitors-Group 2
23.21,Helmet_2,-6.826419,2.265626,0.167993,-0.083042,0.146032,2.087851,Visitors-Group 2
23.21,Helmet_3,1.243468,-1.051812,1.395439,1.355051,0.333297,0.241179,Visitors-Alone
23.21,Helmet_10,-0.140845,0.255024,0.885652,0.407385,-0.786395,-1.09282,Visitors-Group 3
23.21,Helmet_7,0.080886,1.181766,0.945813,0.329971,-0.886386,-1.214425,Visitors-Group 3
23.61,Helmet_2,-6.851233,2.27844,0.069817,-0.062035,0.032033,2.664942,Visitors-Group 2
23.61,Helmet_8,5.367362,1.513733,1.310344,-1.184528,0.560265,2.699789,Visitors-Alone
23.61,Helmet_1,0.78929,-0.394633,1.181727,-0.074009,-1.179408,-1.633465,Visitors-Group 3
23.61,Helmet_5,-0.825792,-1.005348,1.521427,-1.402489,-0.589716,-2.743558,Visitors-Alone
23.61,Helmet_7,0.203649,0.78936,1.027904,0.306909,-0.981016,-1.267595,Visitors-Group 3
23.61,Helmet_10,-0.0724,-0.057348,0.799456,0.171114,-0.780929,-1.35509,Visitors-Group 3
23.61,Helmet_6,-6.903725,2.70065,0.090143,-0.079273,-0.042915,-2.645407,Visitors-Group 2
23.61,Helmet_4,-0.443292,3.398955,0.021759,0.020449,-0.007437,-0.34884,Visitors-Alone
23.61,Helmet_3,1.789817,-0.891732,1.423295,1.365873,0.4002,0.285022,Visitors-Alone
24.01,Helmet_2,-6.873521,2.277414,0.055779,-0.05572,-0.002563,-3.095636,Visitors-Group 2
24.01,Helmet_10,-0.126856,-0.40742,0.885707,-0.13614,-0.875181,-1.725116,Visitors-Group 3
24.01,Helmet_1,0.854079,-0.860874,1.176801,0.161974,-1.165601,-1.432719,Visitors-Group 3
24.01,Helmet_5,-1.393149,-1.232575,1.527918,-1.418391,-0.568066,-2.760655,Visitors-Alone
24.01,Helmet_3,2.324486,-0.693344,1.425721,1.336672,0.49597,0.355302,Visitors-Alone
24.01,Helmet_8,4.822484,1.765571,1.500655,-1.362196,0.629594,2.708648,Visitors-Alone
24.01,Helmet_6,-6.934494,2.705902,0.078036,-0.076924,0.01313,2.972533,Visitors-Group 2
24.01,Helmet_7,0.339824,0.367142,1.109084,0.340437,-1.055542,-1.258806,Visitors-Group 3
24.01,Helmet_4,-0.436667,3.401905,0.018129,0.016561,0.007375,0.418952,Visitors-Alone
24.41,Helmet_2,-6.885373,2.272877,0.031726,-0.029629,-0.011344,-2.775946,Visitors-Group 2
24.41,Helmet_7,0.404187,-0.061648,1.083984,0.160906,-1.071975,-1.421806,Visitors-Group 3
24.41,Helmet_8,4.222737,1.997256,1.607355,-1.499368,0.579213,2.772948,Visitors-Alone
24.41,Helmet_1,0.855802,-1.35193,1.227648,0.004309,-1.22764,-1.567287,Visitors-Group 3
24.41,Helmet_10,-0.228212,-0.806328,1.028958,-0.253391,-0.99727,-1.819616,Visitors-Group 3
24.41,Helmet_4,-0.426636,3.409135,0.030913,0.025077,0.018075,0.624527,Visitors-Alone
24.41,Helmet_3,2.856056,-0.495811,1.417714,1.328925,0.493833,0.355789,Visitors-Alone
24.41,Helmet_5,-1.968486,-1.443559,1.532006,-1.438343,-0.52746,-2.790106,Visitors-Alone
24.41,Helmet_6,-6.939279,2.714993,0.025683,-0.011961,0.022727,2.055254,Visitors-Group 2
24.81,Helmet_6,-6.923124,2.739778,0.073962,0.040388,0.061961,0.993144,Visitors-Group 2
24.81,Helmet_2,-6.883977,2.27251,0.003609,0.00349,-0.000919,-0.257412,Visitors-Group 2
24.81,Helmet_3,3.368336,-0.248174,1.422487,1.280701,0.619091,0.45028,Visitors-Alone
24.81,Helmet_1,0.853376,-1.866119,1.285488,-0.006066,-1.285474,-1.575515,Visitors-Group 3
24.81,Helmet_7,0.394914,-0.48084,1.048236,-0.023181,-1.04798,-1.592913,Visitors-Group 3
24.81,Helmet_5,-2.550689,-1.654059,1.547722,-1.455509,-0.52625,-2.794659,Visitors-Alone
24.81,Helmet_8,3.66392,2.193574,1.480746,-1.397043,0.490795,2.803751,Visitors-Alone
24.81,Helmet_10,-0.388646,-1.175075,1.005339,-0.401083,-0.921868,-1.98117,Visitors-Group 3
24.81,Helmet_4,-0.424474,3.42919,0.050428,0.005404,0.050138,1.463432,Visitors-Alone
25.21,Helmet_7,0.362094,-0.929195,1.123888,-0.08205,-1.120889,-1.643867,Visitors-Group 3
25.21,Helmet_4,-0.419278,3.440905,0.032039,0.01299,0.029288,1.153333,Visitors-Alone
25.21,Helmet_10,-0.640441,-1.517162,1.06191,-0.629489,-0.855217,-2.205314,Visitors-Group 3
25.21,Helmet_1,0.917152,-2.368316,1.265575,0.15944,-1.255491,-1.444478,Visitors-Group 3
25.21,Helmet_6,-6.895989,2.757647,0.081227,0.067839,0.044674,0.582347,Visitors-Group 2
25.21,Helmet_2,-6.870734,2.283066,0.04234,0.033108,0.026392,0.673017,Visitors-Group 2
25.21,Helmet_8,3.103785,2.322007,1.436677,-1.400337,0.321084,2.916198,Visitors-Alone
25.21,Helmet_3,3.881052,0.010911,1.436146,1.281789,0.647714,0.467895,Visitors-Alone
25.21,Helmet_5,-3.139527,-1.82232,1.531017,-1.472095,-0.420652,-2.863259,Visitors-Alone
25.61,Helmet_5,-3.701213,-1.986029,1.462644,-1.404216,-0.409273,-2.857989,Visitors-Alone
25.61,Helmet_1,0.855982,-2.677415,0.787735,-0.152926,-0.772749,-1.766171,Visitors-Group 3
25.61,Helmet_6,-6.875096,2.751681,0.05432,0.052233,-0.014915,-0.278148,Visitors-Group 2
25.61,Helmet_7,0.22949,-1.380412,1.175746,-0.331511,-1.128043,-1.856631,Visitors-Group 3
25.61,Helmet_10,-0.879481,-1.888752,1.104592,-0.5976,-0.928976,-2.142439,Visitors-Group 3
25.61,Helmet_8,2.557014,2.44639,1.401852,-1.366929,0.310959,2.917912,Visitors-Alone
25.61,Helmet_4,-0.413804,3.440092,0.013837,0.013688,-0.002031,-0.147327,Visitors-Alone
25.61,Helmet_3,4.378096,0.286685,1.421057,1.242611,0.689434,0.506542,Visitors-Alone
25.61,Helmet_2,-6.804566,2.218979,0.23029,0.165419,-0.160219,-0.769431,Visitors-Group 2
26.01,Helmet_6,-6.878866,2.729828,0.055441,-0.009425,-0.054634,-1.741627,Visitors-Group 2
26.01,Helmet_3,4.82621,0.605507,1.374894,1.120284,0.797056,0.618387,Visitors-Alone
